8.96E-04	0	1.81E-21	1.18E-21	7.738222026	0.114242306	3.711189216	0.324689137	4.144110933	3.90E-02	0.588639913	1.96E-03	1.02E-02	0.365882039	1.67E-02	9.82E-02	6.08E-02	6.970616379	2.05E-02	0.396613353	3.65E-03	2.32E-04	6.36E-04	3.61E-05	2.78E-05	2.27E-05	4.32E-06	3.33E-06	1.39E-06	1.82E-05	1.78E-05	3.92E-05	4.94E-06
9.11E-04	0	1.62E-21	1.06E-21	7.040572549	0.11513445	3.344743929	0.293487025	3.80023619	3.51E-02	0.600145298	1.97E-03	1.03E-02	0.330007354	1.51E-02	9.05E-02	6.12E-02	6.318412087	1.84E-02	0.37515056	3.67E-03	2.33E-04	6.41E-04	3.26E-05	2.51E-05	2.06E-05	3.91E-06	3.02E-06	1.26E-06	1.65E-05	1.61E-05	3.53E-05	4.92E-06
9.24E-04	0	1.45E-21	9.44E-22	6.311482849	0.115982231	3.001477347	0.264654861	3.412968858	3.15E-02	0.609194599	1.98E-03	1.03E-02	0.297037806	1.36E-02	8.15E-02	6.06E-02	5.674325281	1.65E-02	0.343479115	3.69E-03	2.35E-04	6.46E-04	2.93E-05	2.26E-05	1.85E-05	3.52E-06	2.72E-06	1.14E-06	1.49E-05	1.45E-05	3.17E-05	4.70E-06
9.41E-04	0	1.30E-21	8.42E-22	5.639807063	0.117007903	2.687658694	0.238038491	3.055288752	2.82E-02	0.616733224	1.99E-03	1.04E-02	0.266745217	1.22E-02	7.29E-02	5.63E-02	5.080878861	1.48E-02	0.308067806	3.63E-03	2.36E-04	6.49E-04	2.64E-05	2.03E-05	1.66E-05	3.17E-06	2.45E-06	1.02E-06	1.34E-05	1.30E-05	2.84E-05	4.28E-06
9.50E-04	0	1.15E-21	7.47E-22	5.02163455	0.118737286	2.401362235	0.213509248	2.729044892	2.52E-02	0.623263467	2.00E-03	1.05E-02	0.238940139	1.09E-02	6.51E-02	5.03E-02	4.539114879	1.32E-02	0.274999197	3.37E-03	2.35E-04	6.53E-04	2.36E-05	1.82E-05	1.48E-05	2.85E-06	2.20E-06	9.18E-07	1.20E-05	1.17E-05	2.54E-05	3.82E-06
9.70E-04	0	1.02E-21	6.61E-22	4.458971114	0.117545943	2.140451707	0.190955723	2.431899127	2.24E-02	0.628871287	2.02E-03	1.06E-02	0.213461166	9.78E-03	5.80E-02	4.48E-02	4.04546955	1.18E-02	0.244879486	3.01E-03	2.25E-04	6.57E-04	2.11E-05	1.62E-05	1.32E-05	2.55E-06	1.97E-06	8.21E-07	1.08E-05	1.05E-05	2.27E-05	3.40E-06
9.86E-04	0	8.95E-22	5.81E-22	3.940451188	0.107355279	1.903063031	0.1702777	2.161679631	1.99E-02	0.633887939	2.03E-03	1.03E-02	0.190166908	8.72E-03	5.16E-02	3.97E-02	3.596425554	1.05E-02	0.217526731	2.67E-03	2.03E-04	6.56E-04	1.88E-05	1.45E-05	1.17E-05	2.27E-06	1.76E-06	7.33E-07	9.59E-06	9.32E-06	2.02E-05	3.02E-06
1.00E-03	0	7.83E-22	5.09E-22	3.462937475	9.53E-02	1.687542921	0.151380521	1.916463966	1.77E-02	0.639208346	2.03E-03	9.78E-03	0.168928662	7.75E-03	4.57E-02	3.51E-02	3.188828283	9.31E-03	0.192736589	2.36E-03	1.80E-04	6.28E-04	1.67E-05	1.29E-05	1.04E-05	2.02E-06	1.56E-06	6.52E-07	8.53E-06	8.28E-06	1.79E-05	2.67E-06
1.02E-03	0	6.82E-22	4.43E-22	3.029441101	8.41E-02	1.492394433	0.134172858	1.694515878	1.56E-02	0.647313951	2.02E-03	9.08E-03	0.149626585	6.87E-03	4.04E-02	3.10E-02	2.819824962	8.23E-03	0.170324011	2.08E-03	1.59E-04	5.66E-04	1.48E-05	1.14E-05	9.20E-06	1.79E-06	1.39E-06	5.78E-07	7.57E-06	7.34E-06	1.58E-05	2.36E-06
1.04E-03	0	5.90E-22	3.83E-22	2.637622846	7.40E-02	1.316227638	0.118564036	1.49422775	1.38E-02	0.68140244	2.01E-03	8.18E-03	0.132145775	6.07E-03	3.56E-02	2.73E-02	2.486764142	7.26E-03	0.150118922	1.83E-03	1.40E-04	4.99E-04	1.31E-05	1.01E-05	8.11E-06	1.58E-06	1.22E-06	5.11E-07	6.69E-06	6.48E-06	1.40E-05	2.08E-06
1.05E-03	0	5.07E-22	3.29E-22	2.282555755	6.49E-02	1.157726627	0.104462731	1.31408164	1.21E-02	0.684347522	1.99E-03	7.23E-03	0.116373915	5.34E-03	3.13E-02	2.40E-02	2.187148639	6.39E-03	0.131961923	1.61E-03	1.22E-04	4.38E-04	1.15E-05	8.86E-06	7.14E-06	1.40E-06	1.08E-06	4.50E-07	5.89E-06	5.71E-06	1.23E-05	1.83E-06
1.07E-03	0	4.32E-22	2.81E-22	1.964484914	5.68E-02	1.015627752	9.18E-02	1.152623478	1.06E-02	0.632428106	1.97E-03	6.33E-03	0.10219984	4.69E-03	2.75E-02	2.10E-02	1.918574829	5.60E-03	0.115701365	1.41E-03	1.07E-04	3.82E-04	1.01E-05	7.78E-06	6.26E-06	1.23E-06	9.49E-07	3.95E-07	5.18E-06	5.02E-06	1.08E-05	1.60E-06
1.08E-03	0	2.63E-03	2.37E-22	1.679268929	4.95E-02	0.888705177	8.04E-02	1.008445831	9.30E-03	0.563263525	1.95E-03	5.52E-03	8.95E-02	4.11E-03	2.40E-02	1.84E-02	1.678711818	4.90E-03	0.101191342	1.23E-03	9.35E-05	3.34E-04	8.86E-06	6.82E-06	5.48E-06	1.07E-06	8.31E-07	3.46E-07	4.54E-06	4.40E-06	9.45E-06	1.40E-06
1.10E-03	0	1.63E-03	1.98E-22	1.42594214	4.31E-02	0.775762791	7.03E-02	0.880178092	8.12E-03	0.493468082	1.93E-03	4.80E-03	7.82E-02	3.59E-03	2.10E-02	1.60E-02	1.46529053	4.28E-03	8.83E-02	1.07E-03	8.14E-05	2.90E-04	7.74E-06	5.96E-06	4.78E-06	9.39E-07	7.26E-07	3.03E-07	3.97E-06	3.84E-06	8.25E-06	1.22E-06
1.12E-03	0	2.51E-22	1.63E-22	1.207638592	3.75E-02	0.675634731	6.13E-02	0.766486641	7.07E-03	0.429037182	1.91E-03	4.17E-03	6.82E-02	3.13E-03	1.83E-02	1.39E-02	1.276097362	3.73E-03	7.69E-02	9.33E-04	7.08E-05	2.52E-04	6.75E-06	5.19E-06	4.16E-06	8.18E-07	6.33E-07	2.64E-07	3.46E-06	3.35E-06	7.19E-06	1.06E-06
1.18E-03	0	2.04E-22	1.32E-22	1.002206741	3.25E-02	0.587186958	5.33E-02	0.666076061	6.15E-03	0.371614677	2.01E-03	3.61E-03	5.93E-02	2.72E-03	1.59E-02	1.21E-02	1.108989176	3.24E-03	6.68E-02	8.10E-04	6.14E-05	2.18E-04	5.87E-06	4.52E-06	3.62E-06	7.12E-07	5.51E-07	2.30E-07	3.01E-06	2.91E-06	6.25E-06	9.22E-07
1.40E-03	0	1.62E-22	1.05E-22	0.814879031	2.81E-02	0.509323259	4.63E-02	0.577695561	5.33E-03	0.321147969	2.50E-03	3.13E-03	5.14E-02	2.37E-03	1.38E-02	1.05E-02	0.961892027	2.81E-03	5.79E-02	7.02E-04	5.31E-05	1.89E-04	5.09E-06	3.92E-06	3.14E-06	6.18E-07	4.78E-07	1.99E-07	2.61E-06	2.53E-06	5.42E-06	7.99E-07
1.45E-03	0	1.25E-22	8.09E-23	0.646147407	2.43E-02	0.440992874	4.01E-02	0.500147533	4.62E-03	0.277050052	2.25E-03	2.70E-03	4.46E-02	2.05E-03	1.19E-02	9.07E-03	0.832815456	2.43E-03	5.01E-02	6.07E-04	4.59E-05	1.63E-04	4.41E-06	3.40E-06	2.72E-06	5.36E-07	4.14E-07	1.73E-07	2.26E-06	2.19E-06	4.70E-06	6.91E-07
1.32E-03	0	9.03E-23	5.87E-23	0.480925235	2.10E-02	0.381198896	3.47E-02	0.432296645	3.99E-03	0.238647207	1.63E-03	2.33E-03	3.85E-02	1.77E-03	1.03E-02	7.83E-03	0.719874062	2.10E-03	4.33E-02	5.24E-04	3.96E-05	1.41E-04	3.82E-06	2.94E-06	2.35E-06	4.63E-07	3.59E-07	1.49E-07	1.96E-06	1.89E-06	4.06E-06	5.97E-07
9.95E-04	0	5.90E-23	3.83E-23	0.323075911	1.81E-02	0.329006068	2.99E-02	0.373078442	3.44E-03	0.205281938	1.07E-03	2.01E-03	3.33E-02	1.53E-03	8.89E-03	6.76E-03	0.621287013	1.82E-03	3.74E-02	4.52E-04	3.42E-05	1.21E-04	3.30E-06	2.54E-06	2.03E-06	4.00E-07	3.10E-07	1.29E-07	1.69E-06	1.64E-06	3.50E-06	5.15E-07
4.58E-04	0	2.65E-23	1.72E-23	0.149027264	1.56E-02	0.283546528	2.58E-02	0.321505729	2.97E-03	0.176347552	4.84E-04	1.72E-03	2.87E-02	1.32E-03	7.66E-03	5.82E-03	0.535415079	1.56E-03	3.22E-02	3.89E-04	2.94E-05	1.04E-04	2.84E-06	2.19E-06	1.75E-06	3.45E-07	2.67E-07	1.11E-07	1.46E-06	1.41E-06	3.02E-06	4.44E-07
0	0	0	0	0	1.34E-02	0.244024237	2.22E-02	0.27667341	2.55E-03	0.151294821	0	1.48E-03	2.47E-02	1.14E-03	6.59E-03	5.00E-03	0.460763256	1.35E-03	2.77E-02	3.34E-04	2.53E-05	8.96E-05	2.45E-06	1.88E-06	1.50E-06	2.97E-07	2.30E-07	9.58E-08	1.26E-06	1.21E-06	2.60E-06	3.82E-07
0	0	0	0	0	1.15E-02	0.209717166	1.91E-02	0.23776083	2.19E-03	0.129631742	0	1.27E-03	2.12E-02	9.77E-04	5.66E-03	4.30E-03	0.395973561	1.16E-03	2.38E-02	2.87E-04	2.17E-05	7.69E-05	2.10E-06	1.62E-06	1.29E-06	2.55E-07	1.98E-07	8.24E-08	1.08E-06	1.04E-06	2.24E-06	3.28E-07
0	0	0	0	0	9.83E-03	0.179976698	1.64E-02	0.204030998	1.88E-03	0.11092121	0	1.09E-03	1.82E-02	8.39E-04	4.86E-03	3.69E-03	0.339810344	9.93E-04	2.04E-02	2.46E-04	1.86E-05	6.58E-05	1.81E-06	1.39E-06	1.11E-06	2.19E-07	1.70E-07	7.07E-08	9.27E-07	8.96E-07	1.92E-06	2.81E-07
0	0	0	0	0	8.41E-03	0.154225044	1.41E-02	0.174827567	1.61E-03	9.48E-02	0	9.31E-04	1.56E-02	7.19E-04	4.16E-03	3.16E-03	0.291181685	8.51E-04	1.75E-02	2.11E-04	1.59E-05	5.63E-05	1.55E-06	1.19E-06	9.50E-07	1.88E-07	1.45E-07	6.06E-08	7.94E-07	7.68E-07	1.64E-06	2.41E-07
0	0	0	0	0	7.19E-03	0.131952356	1.20E-02	0.149571479	1.38E-03	8.09E-02	0	7.95E-04	1.34E-02	6.15E-04	3.56E-03	2.70E-03	0.249124147	7.28E-04	1.50E-02	1.80E-04	1.36E-05	4.81E-05	1.32E-06	1.02E-06	8.13E-07	1.61E-07	1.25E-07	5.19E-08	6.80E-07	6.58E-07	1.41E-06	2.06E-07
0	0	0	0	0	6.13E-03	0.11271156	1.03E-02	0.127755044	1.18E-03	6.89E-02	0	6.78E-04	1.14E-02	5.26E-04	3.04E-03	2.30E-03	0.212792968	6.22E-04	1.28E-02	1.54E-04	1.16E-05	4.10E-05	1.13E-06	8.71E-07	6.94E-07	1.37E-07	1.06E-07	4.43E-08	5.81E-07	5.62E-07	1.20E-06	1.76E-07
0	0	0	0	0	5.22E-03	9.61E-02	8.77E-03	0.108929338	1.01E-03	5.86E-02	0	5.77E-04	9.75E-03	4.48E-04	2.59E-03	1.96E-03	0.18144106	5.30E-04	1.09E-02	1.31E-04	9.88E-06	3.49E-05	9.65E-07	7.43E-07	5.92E-07	1.17E-07	9.07E-08	3.78E-08	4.95E-07	4.79E-07	1.03E-06	1.50E-07
0	0	0	0	0	4.44E-03	8.18E-02	7.47E-03	9.27E-02	8.56E-04	4.97E-02	0	4.90E-04	8.30E-03	3.82E-04	2.21E-03	1.67E-03	0.154415454	4.51E-04	9.27E-03	1.11E-04	8.40E-06	2.97E-05	8.22E-07	6.32E-07	5.04E-07	9.98E-08	7.73E-08	3.22E-08	4.22E-07	4.08E-07	8.72E-07	1.28E-07
0	0	0	0	0	3.77E-03	6.95E-02	6.34E-03	7.87E-02	7.27E-04	4.21E-02	0	4.16E-04	7.05E-03	3.24E-04	1.87E-03	1.42E-03	0.131146819	3.83E-04	7.87E-03	9.46E-05	7.13E-06	2.52E-05	6.98E-07	5.37E-07	4.28E-07	8.48E-08	6.56E-08	2.74E-08	3.58E-07	3.47E-07	7.41E-07	1.08E-07
0	0	0	0	0	3.19E-03	5.89E-02	5.38E-03	6.67E-02	6.16E-04	3.56E-02	0	3.52E-04	5.97E-03	2.75E-04	1.59E-03	1.20E-03	0.11113917	3.25E-04	6.67E-03	8.01E-05	6.03E-06	2.13E-05	5.92E-07	4.55E-07	3.63E-07	7.19E-08	5.56E-08	2.32E-08	3.04E-07	2.94E-07	6.28E-07	9.18E-08
0	0	0	0	0	2.69E-03	4.98E-02	4.55E-03	5.64E-02	5.21E-04	3.00E-02	0	2.97E-04	5.05E-03	2.32E-04	1.34E-03	1.02E-03	9.40E-02	2.75E-04	5.64E-03	6.77E-05	5.09E-06	1.80E-05	5.00E-07	3.85E-07	3.07E-07	6.08E-08	4.70E-08	1.96E-08	2.57E-07	2.48E-07	5.31E-07	7.75E-08
0	0	0	0	0	2.27E-03	4.20E-02	3.84E-03	4.76E-02	4.39E-04	2.53E-02	0	2.50E-04	4.26E-03	1.96E-04	1.13E-03	8.56E-04	7.92E-02	2.32E-04	4.75E-03	5.70E-05	4.29E-06	1.51E-05	4.22E-07	3.25E-07	2.58E-07	5.13E-08	3.97E-08	1.65E-08	2.17E-07	2.10E-07	4.48E-07	6.54E-08
0	0	0	0	0	1.90E-03	3.53E-02	3.23E-03	4.00E-02	3.69E-04	2.12E-02	0	2.10E-04	3.58E-03	1.65E-04	9.52E-04	7.20E-04	6.66E-02	1.95E-04	4.00E-03	4.79E-05	3.61E-06	1.27E-05	3.55E-07	2.73E-07	2.17E-07	4.31E-08	3.34E-08	1.39E-08	1.82E-07	1.76E-07	3.77E-07	5.50E-08
0	0	0	0	0	1.60E-03	2.96E-02	2.71E-03	3.35E-02	3.10E-04	1.77E-02	0	1.76E-04	3.01E-03	1.38E-04	7.99E-04	6.03E-04	5.59E-02	1.63E-04	3.35E-03	4.02E-05	3.02E-06	1.06E-05	2.98E-07	2.29E-07	1.82E-07	3.62E-08	2.80E-08	1.17E-08	1.53E-07	1.48E-07	3.16E-07	4.61E-08
0	0	0	0	0	1.33E-03	2.47E-02	2.26E-03	2.80E-02	2.59E-04	1.48E-02	0	1.47E-04	2.51E-03	1.16E-04	6.68E-04	5.04E-04	4.67E-02	1.37E-04	2.80E-03	3.36E-05	2.52E-06	8.88E-06	2.49E-07	1.92E-07	1.52E-07	3.02E-08	2.34E-08	9.75E-09	1.28E-07	1.24E-07	2.64E-07	3.85E-08
0	0	0	0	0	1.11E-03	2.06E-02	1.88E-03	2.34E-02	2.16E-04	1.23E-02	0	1.22E-04	2.09E-03	9.63E-05	5.56E-04	4.20E-04	3.89E-02	1.14E-04	2.33E-03	2.80E-05	2.10E-06	7.39E-06	2.07E-07	1.60E-07	1.27E-07	2.52E-08	1.95E-08	8.13E-09	1.06E-07	1.03E-07	2.20E-07	3.21E-08
0	0	0	0	0	9.20E-04	1.71E-02	1.56E-03	1.94E-02	1.79E-04	1.02E-02	0	1.01E-04	1.74E-03	8.00E-05	4.62E-04	3.48E-04	3.23E-02	9.45E-05	1.94E-03	2.32E-05	1.74E-06	6.13E-06	1.72E-07	1.32E-07	1.05E-07	2.09E-08	1.62E-08	6.75E-09	8.84E-08	8.55E-08	1.83E-07	2.66E-08
0	0	0	0	0	7.60E-04	1.42E-02	1.29E-03	1.60E-02	1.48E-04	8.39E-03	0	8.36E-05	1.44E-03	6.61E-05	3.82E-04	2.88E-04	2.67E-02	7.81E-05	1.60E-03	1.92E-05	1.44E-06	5.06E-06	1.42E-07	1.10E-07	8.72E-08	1.73E-08	1.34E-08	5.58E-09	7.31E-08	7.07E-08	1.51E-07	2.20E-08
0	0	0	0	0	6.26E-04	1.17E-02	1.07E-03	1.32E-02	1.22E-04	6.90E-03	0	6.88E-05	1.18E-03	5.45E-05	3.14E-04	2.37E-04	2.20E-02	6.44E-05	1.32E-03	1.58E-05	1.19E-06	4.17E-06	1.17E-07	9.03E-08	7.18E-08	1.43E-08	1.10E-08	4.60E-09	6.02E-08	5.82E-08	1.24E-07	1.81E-08
0	0	0	0	0	5.13E-04	9.56E-03	8.75E-04	1.08E-02	1.00E-04	5.65E-03	0	5.63E-05	9.71E-04	4.47E-05	2.58E-04	1.95E-04	1.80E-02	5.28E-05	1.08E-03	1.29E-05	9.72E-07	3.41E-06	9.62E-08	7.40E-08	5.89E-08	1.17E-08	9.05E-09	3.77E-09	4.94E-08	4.78E-08	1.02E-07	1.49E-08
0	0	0	0	0	4.19E-04	7.81E-03	7.14E-04	8.85E-03	8.17E-05	4.60E-03	0	4.59E-05	7.93E-04	3.65E-05	2.11E-04	1.59E-04	1.47E-02	4.31E-05	8.84E-04	1.06E-05	7.93E-07	2.78E-06	7.86E-08	6.05E-08	4.81E-08	9.55E-09	7.39E-09	3.08E-09	4.03E-08	3.90E-08	8.34E-08	1.21E-08
0	0	0	0	0	9.24E-19	1.73E-17	1.59E-18	1.96E-17	1.81E-19	9.97E-18	0	1.01E-19	1.76E-18	8.11E-20	4.68E-19	3.52E-19	3.27E-17	9.57E-20	1.96E-18	2.34E-20	1.75E-21	6.12E-21	1.75E-22	1.34E-22	1.07E-22	2.12E-23	1.64E-23	6.84E-24	8.96E-23	8.67E-23	1.85E-22	2.69E-23
